MMDDHH SIN_mg.cm3.h STP_oC SWC SWP_MPa pH
101610 0.0001118 17.703 0.2588 -0.20197625 7.34
101611 0.0001118 17.703 0.2588 -0.20197625 7.34
101612 0.0001118 17.703 0.2588 -0.20197625 7.34
101613 0.0001118 17.703 0.2588 -0.20197625 7.34
101614 0.0001118 17.703 0.2588 -0.20197625 7.34
101615 0.0001118 17.703 0.2588 -0.20197625 7.34
101616 0.0001118 17.703 0.2588 -0.20197625 7.34
101617 0.0001118 17.703 0.2588 -0.20197625 7.34
101618 0.0001118 17.703 0.2588 -0.20197625 7.34
101619 0.0001118 17.703 0.2588 -0.20197625 7.34
101620 0.0001118 17.703 0.2588 -0.20197625 7.34
101621 0.0001118 17.703 0.2588 -0.20197625 7.34
101622 0.0001118 17.703 0.2588 -0.20197625 7.34
101623 0.0001118 17.703 0.2588 -0.20197625 7.34
101624 0.0001118 17.703 0.2588 -0.20197625 7.34
101701 0.0001118 17.5855 0.261 -0.2005771 7.34
101702 0.0001118 17.5855 0.261 -0.2005771 7.34
101703 0.0001118 17.5855 0.261 -0.2005771 7.34
101704 0.0001118 17.5855 0.261 -0.2005771 7.34
101705 0.0001118 17.5855 0.261 -0.2005771 7.34
101706 0.0001118 17.5855 0.261 -0.2005771 7.34
101707 0.0001118 17.5855 0.261 -0.2005771 7.34
101708 0.0001118 17.5855 0.261 -0.2005771 7.34
101709 0.0001118 17.5855 0.261 -0.2005771 7.34
101710 0.0001118 17.5855 0.261 -0.2005771 7.34
101711 0.0001118 17.5855 0.261 -0.2005771 7.34
101712 0.0001118 17.5855 0.261 -0.2005771 7.34
101713 0.0001118 17.5855 0.261 -0.2005771 7.34
101714 0.0001118 17.5855 0.261 -0.2005771 7.34
101715 0.0001118 17.5855 0.261 -0.2005771 7.34
101716 0.0001118 17.5855 0.261 -0.2005771 7.34
101717 0.0001118 17.5855 0.261 -0.2005771 7.34
101718 0.0001118 17.5855 0.261 -0.2005771 7.34
101719 0.0001118 17.5855 0.261 -0.2005771 7.34
101720 0.0001118 17.5855 0.261 -0.2005771 7.34
101721 0.0001118 17.5855 0.261 -0.2005771 7.34
101722 0.0001118 17.5855 0.261 -0.2005771 7.34
101723 0.0001118 17.5855 0.261 -0.2005771 7.34
101724 0.0001118 17.5855 0.261 -0.2005771 7.34
101801 0.0001118 17.3845 0.2477 -0.3140888 7.34
101802 0.0001118 17.3845 0.2477 -0.3140888 7.34
101803 0.0001118 17.3845 0.2477 -0.3140888 7.34
101804 0.0001118 17.3845 0.2477 -0.3140888 7.34
101805 0.0001118 17.3845 0.2477 -0.3140888 7.34
101806 0.0001118 17.3845 0.2477 -0.3140888 7.34
101807 0.0001118 17.3845 0.2477 -0.3140888 7.34
101808 0.0001118 17.3845 0.2477 -0.3140888 7.34
101809 0.0001118 17.3845 0.2477 -0.3140888 7.34
101810 0.0001118 17.3845 0.2477 -0.3140888 7.34
101811 0.0001118 17.3845 0.2477 -0.3140888 7.34
101812 0.0001118 17.3845 0.2477 -0.3140888 7.34
101813 0.0001118 17.3845 0.2477 -0.3140888 7.34
101814 0.0001118 17.3845 0.2477 -0.3140888 7.34
101815 0.0001118 17.3845 0.2477 -0.3140888 7.34
101816 0.0001118 17.3845 0.2477 -0.3140888 7.34
101817 0.0001118 17.3845 0.2477 -0.3140888 7.34
101818 0.0001118 17.3845 0.2477 -0.3140888 7.34
101819 0.0001118 17.3845 0.2477 -0.3140888 7.34
101820 0.0001118 17.3845 0.2477 -0.3140888 7.34
101821 0.0001118 17.3845 0.2477 -0.3140888 7.34
101822 0.0001118 17.3845 0.2477 -0.3140888 7.34
101823 0.0001118 17.3845 0.2477 -0.3140888 7.34
101824 0.0001118 17.3845 0.2477 -0.3140888 7.34
101901 0.0001118 17.225 0.25515 -0.1702513 7.34
101902 0.0001118 17.225 0.25515 -0.1702513 7.34
101903 0.0001118 17.225 0.25515 -0.1702513 7.34
101904 0.0001118 17.225 0.25515 -0.1702513 7.34
101905 0.0001118 17.225 0.25515 -0.1702513 7.34
101906 0.0001118 17.225 0.25515 -0.1702513 7.34
101907 0.0001118 17.225 0.25515 -0.1702513 7.34
101908 0.0001118 17.225 0.25515 -0.1702513 7.34
101909 0.0001118 17.225 0.25515 -0.1702513 7.34
101910 0.0001118 17.225 0.25515 -0.1702513 7.34
101911 0.0001118 17.225 0.25515 -0.1702513 7.34
101912 0.0001118 17.225 0.25515 -0.1702513 7.34
101913 0.0001118 17.225 0.25515 -0.1702513 7.34
101914 0.0001118 17.225 0.25515 -0.1702513 7.34
101915 0.0001118 17.225 0.25515 -0.1702513 7.34
101916 0.0001118 17.225 0.25515 -0.1702513 7.34
101917 0.0001118 17.225 0.25515 -0.1702513 7.34
101918 0.0001118 17.225 0.25515 -0.1702513 7.34
101919 0.0001118 17.225 0.25515 -0.1702513 7.34
101920 0.0001118 17.225 0.25515 -0.1702513 7.34
101921 0.0001118 17.225 0.25515 -0.1702513 7.34
101922 0.0001118 17.225 0.25515 -0.1702513 7.34
101923 0.0001118 17.225 0.25515 -0.1702513 7.34
101924 0.0001118 17.225 0.25515 -0.1702513 7.34
102001 0.0001118 17.406 0.25145 -0.2531106 7.34
102002 0.0001118 17.406 0.25145 -0.2531106 7.34
102003 0.0001118 17.406 0.25145 -0.2531106 7.34
102004 0.0001118 17.406 0.25145 -0.2531106 7.34
102005 0.0001118 17.406 0.25145 -0.2531106 7.34
102006 0.0001118 17.406 0.25145 -0.2531106 7.34
102007 0.0001118 17.406 0.25145 -0.2531106 7.34
102008 0.0001118 17.406 0.25145 -0.2531106 7.34
102009 0.0001118 17.406 0.25145 -0.2531106 7.34
102010 0.0001118 17.406 0.25145 -0.2531106 7.34
102011 0.0001118 17.406 0.25145 -0.2531106 7.34
102012 0.0001118 17.406 0.25145 -0.2531106 7.34
102013 0.0001118 17.406 0.25145 -0.2531106 7.34
102014 0.0001118 17.406 0.25145 -0.2531106 7.34
102015 0.0001118 17.406 0.25145 -0.2531106 7.34
102016 0.0001118 17.406 0.25145 -0.2531106 7.34
102017 0.0001118 17.406 0.25145 -0.2531106 7.34
102018 0.0001118 17.406 0.25145 -0.2531106 7.34
102019 0.0001118 17.406 0.25145 -0.2531106 7.34
102020 0.0001118 17.406 0.25145 -0.2531106 7.34
102021 0.0001118 17.406 0.25145 -0.2531106 7.34
102022 0.0001118 17.406 0.25145 -0.2531106 7.34
102023 0.0001118 17.406 0.25145 -0.2531106 7.34
102024 0.0001118 17.406 0.25145 -0.2531106 7.34
102101 0.0001118 17.954 0.2512 -0.2642329 7.34
102102 0.0001118 17.954 0.2512 -0.2642329 7.34
102103 0.0001118 17.954 0.2512 -0.2642329 7.34
102104 0.0001118 17.954 0.2512 -0.2642329 7.34
102105 0.0001118 17.954 0.2512 -0.2642329 7.34
102106 0.0001118 17.954 0.2512 -0.2642329 7.34
102107 0.0001118 17.954 0.2512 -0.2642329 7.34
102108 0.0001118 17.954 0.2512 -0.2642329 7.34
102109 0.0001118 17.954 0.2512 -0.2642329 7.34
102110 0.0001118 17.954 0.2512 -0.2642329 7.34
102111 0.0001118 17.954 0.2512 -0.2642329 7.34
102112 0.0001118 17.954 0.2512 -0.2642329 7.34
102113 0.0001118 17.954 0.2512 -0.2642329 7.34
102114 0.0001118 17.954 0.2512 -0.2642329 7.34
102115 0.0001118 17.954 0.2512 -0.2642329 7.34
102116 0.0001118 17.954 0.2512 -0.2642329 7.34
102117 0.0001118 17.954 0.2512 -0.2642329 7.34
102118 0.0001118 17.954 0.2512 -0.2642329 7.34
102119 0.0001118 17.954 0.2512 -0.2642329 7.34
102120 0.0001118 17.954 0.2512 -0.2642329 7.34
102121 0.0001118 17.954 0.2512 -0.2642329 7.34
102122 0.0001118 17.954 0.2512 -0.2642329 7.34
102123 0.0001118 17.954 0.2512 -0.2642329 7.34
102124 0.0001118 17.954 0.2512 -0.2642329 7.34
102201 0.0001118 17.167 0.25505 -0.2306227 7.34
102202 0.0001118 17.167 0.25505 -0.2306227 7.34
102203 0.0001118 17.167 0.25505 -0.2306227 7.34
102204 0.0001118 17.167 0.25505 -0.2306227 7.34
102205 0.0001118 17.167 0.25505 -0.2306227 7.34
102206 0.0001118 17.167 0.25505 -0.2306227 7.34
102207 0.0001118 17.167 0.25505 -0.2306227 7.34
102208 0.0001118 17.167 0.25505 -0.2306227 7.34
102209 0.0001118 17.167 0.25505 -0.2306227 7.34
102210 0.0001118 17.167 0.25505 -0.2306227 7.34
102211 0.0001118 17.167 0.25505 -0.2306227 7.34
102212 0.0001118 17.167 0.25505 -0.2306227 7.34
102213 0.0001118 17.167 0.25505 -0.2306227 7.34
102214 0.0001118 17.167 0.25505 -0.2306227 7.34
102215 0.0001118 17.167 0.25505 -0.2306227 7.34
102216 0.0001118 17.167 0.25505 -0.2306227 7.34
102217 0.0001118 17.167 0.25505 -0.2306227 7.34
102218 0.0001118 17.167 0.25505 -0.2306227 7.34
102219 0.0001118 17.167 0.25505 -0.2306227 7.34
102220 0.0001118 17.167 0.25505 -0.2306227 7.34
102221 0.0001118 17.167 0.25505 -0.2306227 7.34
102222 0.0001118 17.167 0.25505 -0.2306227 7.34
102223 0.0001118 17.167 0.25505 -0.2306227 7.34
102224 0.0001118 17.167 0.25505 -0.2306227 7.34
102301 0.00010425 17.066 0.2601 -0.19255145 7.34
102302 0.00010425 17.066 0.2601 -0.19255145 7.34
102303 0.00010425 17.066 0.2601 -0.19255145 7.34
102304 0.00010425 17.066 0.2601 -0.19255145 7.34
102305 0.00010425 17.066 0.2601 -0.19255145 7.34
102306 0.00010425 17.066 0.2601 -0.19255145 7.34
102307 0.00010425 17.066 0.2601 -0.19255145 7.34
102308 0.00010425 17.066 0.2601 -0.19255145 7.34
102309 0.00010425 17.066 0.2601 -0.19255145 7.34
102310 0.00010425 17.066 0.2601 -0.19255145 7.34
102311 0.00010425 17.066 0.2601 -0.19255145 7.34
102312 0.00010425 17.066 0.2601 -0.19255145 7.34
102313 0.00010425 17.066 0.2601 -0.19255145 7.34
102314 0.00010425 17.066 0.2601 -0.19255145 7.34
102315 0.00010425 17.066 0.2601 -0.19255145 7.34
102316 0.00010425 17.066 0.2601 -0.19255145 7.34
102317 0.00010425 17.066 0.2601 -0.19255145 7.34
102318 0.00010425 17.066 0.2601 -0.19255145 7.34
102319 0.00010425 17.066 0.2601 -0.19255145 7.34
102320 0.00010425 17.066 0.2601 -0.19255145 7.34
102321 0.00010425 17.066 0.2601 -0.19255145 7.34
102322 0.00010425 17.066 0.2601 -0.19255145 7.34
102323 0.00010425 17.066 0.2601 -0.19255145 7.34
102324 0.00010425 17.066 0.2601 -0.19255145 7.34
102401 8.155e-05 16.501 0.2626 -0.12956285 7.34
102402 8.155e-05 16.501 0.2626 -0.12956285 7.34
102403 8.155e-05 16.501 0.2626 -0.12956285 7.34
102404 8.155e-05 16.501 0.2626 -0.12956285 7.34
102405 8.155e-05 16.501 0.2626 -0.12956285 7.34
102406 8.155e-05 16.501 0.2626 -0.12956285 7.34
102407 8.155e-05 16.501 0.2626 -0.12956285 7.34
102408 8.155e-05 16.501 0.2626 -0.12956285 7.34
102409 8.155e-05 16.501 0.2626 -0.12956285 7.34
102410 8.155e-05 16.501 0.2626 -0.12956285 7.34
102411 8.155e-05 16.501 0.2626 -0.12956285 7.34
102412 8.155e-05 16.501 0.2626 -0.12956285 7.34
102413 8.155e-05 16.501 0.2626 -0.12956285 7.34
102414 8.155e-05 16.501 0.2626 -0.12956285 7.34
102415 8.155e-05 16.501 0.2626 -0.12956285 7.34
102416 8.155e-05 16.501 0.2626 -0.12956285 7.34
102417 8.155e-05 16.501 0.2626 -0.12956285 7.34
102418 8.155e-05 16.501 0.2626 -0.12956285 7.34
102419 8.155e-05 16.501 0.2626 -0.12956285 7.34
102420 8.155e-05 16.501 0.2626 -0.12956285 7.34
102421 8.155e-05 16.501 0.2626 -0.12956285 7.34
102422 8.155e-05 16.501 0.2626 -0.12956285 7.34
102423 8.155e-05 16.501 0.2626 -0.12956285 7.34
102424 8.155e-05 16.501 0.2626 -0.12956285 7.34
102501 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102502 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102503 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102504 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102505 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102506 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102507 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102508 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102509 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102510 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102511 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102512 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102513 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102514 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102515 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102516 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102517 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102518 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102519 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102520 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102521 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102522 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102523 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102524 8.155e-05 16.1195 0.26255 -0.13269105 7.34
102601 8.155e-05 15.934 0.2666 -0.1182651 7.34
102602 8.155e-05 15.934 0.2666 -0.1182651 7.34
102603 8.155e-05 15.934 0.2666 -0.1182651 7.34
102604 8.155e-05 15.934 0.2666 -0.1182651 7.34
102605 8.155e-05 15.934 0.2666 -0.1182651 7.34
102606 8.155e-05 15.934 0.2666 -0.1182651 7.34
102607 8.155e-05 15.934 0.2666 -0.1182651 7.34
102608 8.155e-05 15.934 0.2666 -0.1182651 7.34
102609 8.155e-05 15.934 0.2666 -0.1182651 7.34
102610 8.155e-05 15.934 0.2666 -0.1182651 7.34
102611 8.155e-05 15.934 0.2666 -0.1182651 7.34
102612 8.155e-05 15.934 0.2666 -0.1182651 7.34
102613 8.155e-05 15.934 0.2666 -0.1182651 7.34
102614 8.155e-05 15.934 0.2666 -0.1182651 7.34
102615 8.155e-05 15.934 0.2666 -0.1182651 7.34
102616 8.155e-05 15.934 0.2666 -0.1182651 7.34
102617 8.155e-05 15.934 0.2666 -0.1182651 7.34
102618 8.155e-05 15.934 0.2666 -0.1182651 7.34
102619 8.155e-05 15.934 0.2666 -0.1182651 7.34
102620 8.155e-05 15.934 0.2666 -0.1182651 7.34
102621 8.155e-05 15.934 0.2666 -0.1182651 7.34
102622 8.155e-05 15.934 0.2666 -0.1182651 7.34
102623 8.155e-05 15.934 0.2666 -0.1182651 7.34
102624 8.155e-05 15.934 0.2666 -0.1182651 7.34
102701 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102702 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102703 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102704 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102705 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102706 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102707 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102708 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102709 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102710 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102711 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102712 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102713 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102714 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102715 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102716 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102717 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102718 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102719 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102720 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102721 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102722 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102723 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102724 8.155e-05 15.4815 0.2638 -0.13962825 7.34
102801 8.155e-05 15.281 0.26575 -0.1585572 7.34
102802 8.155e-05 15.281 0.26575 -0.1585572 7.34
102803 8.155e-05 15.281 0.26575 -0.1585572 7.34
102804 8.155e-05 15.281 0.26575 -0.1585572 7.34
102805 8.155e-05 15.281 0.26575 -0.1585572 7.34
102806 8.155e-05 15.281 0.26575 -0.1585572 7.34
102807 8.155e-05 15.281 0.26575 -0.1585572 7.34
102808 8.155e-05 15.281 0.26575 -0.1585572 7.34
102809 8.155e-05 15.281 0.26575 -0.1585572 7.34
102810 8.155e-05 15.281 0.26575 -0.1585572 7.34
102811 8.155e-05 15.281 0.26575 -0.1585572 7.34
102812 8.155e-05 15.281 0.26575 -0.1585572 7.34
102813 8.155e-05 15.281 0.26575 -0.1585572 7.34
102814 8.155e-05 15.281 0.26575 -0.1585572 7.34
102815 8.155e-05 15.281 0.26575 -0.1585572 7.34
102816 8.155e-05 15.281 0.26575 -0.1585572 7.34
102817 8.155e-05 15.281 0.26575 -0.1585572 7.34
102818 8.155e-05 15.281 0.26575 -0.1585572 7.34
102819 8.155e-05 15.281 0.26575 -0.1585572 7.34
102820 8.155e-05 15.281 0.26575 -0.1585572 7.34
102821 8.155e-05 15.281 0.26575 -0.1585572 7.34
102822 8.155e-05 15.281 0.26575 -0.1585572 7.34
102823 8.155e-05 15.281 0.26575 -0.1585572 7.34
102824 8.155e-05 15.281 0.26575 -0.1585572 7.34
102901 8.155e-05 15.401 0.2625 -0.15384795 7.34
102902 8.155e-05 15.401 0.2625 -0.15384795 7.34
102903 8.155e-05 15.401 0.2625 -0.15384795 7.34
102904 8.155e-05 15.401 0.2625 -0.15384795 7.34
102905 8.155e-05 15.401 0.2625 -0.15384795 7.34
102906 8.155e-05 15.401 0.2625 -0.15384795 7.34
102907 8.155e-05 15.401 0.2625 -0.15384795 7.34
102908 8.155e-05 15.401 0.2625 -0.15384795 7.34
102909 8.155e-05 15.401 0.2625 -0.15384795 7.34
102910 8.155e-05 15.401 0.2625 -0.15384795 7.34
102911 8.155e-05 15.401 0.2625 -0.15384795 7.34
102912 8.155e-05 15.401 0.2625 -0.15384795 7.34
102913 8.155e-05 15.401 0.2625 -0.15384795 7.34
102914 8.155e-05 15.401 0.2625 -0.15384795 7.34
102915 8.155e-05 15.401 0.2625 -0.15384795 7.34
102916 8.155e-05 15.401 0.2625 -0.15384795 7.34
102917 8.155e-05 15.401 0.2625 -0.15384795 7.34
102918 8.155e-05 15.401 0.2625 -0.15384795 7.34
102919 8.155e-05 15.401 0.2625 -0.15384795 7.34
102920 8.155e-05 15.401 0.2625 -0.15384795 7.34
102921 8.155e-05 15.401 0.2625 -0.15384795 7.34
102922 8.155e-05 15.401 0.2625 -0.15384795 7.34
102923 8.155e-05 15.401 0.2625 -0.15384795 7.34
102924 8.155e-05 15.401 0.2625 -0.15384795 7.34
103001 8.155e-05 15.628 0.2646 -0.15668415 7.34
103002 8.155e-05 15.628 0.2646 -0.15668415 7.34
103003 8.155e-05 15.628 0.2646 -0.15668415 7.34
103004 8.155e-05 15.628 0.2646 -0.15668415 7.34
103005 8.155e-05 15.628 0.2646 -0.15668415 7.34
103006 8.155e-05 15.628 0.2646 -0.15668415 7.34
103007 8.155e-05 15.628 0.2646 -0.15668415 7.34
103008 8.155e-05 15.628 0.2646 -0.15668415 7.34
103009 8.155e-05 15.628 0.2646 -0.15668415 7.34
103010 8.155e-05 15.628 0.2646 -0.15668415 7.34
103011 8.155e-05 15.628 0.2646 -0.15668415 7.34
103012 8.155e-05 15.628 0.2646 -0.15668415 7.34
103013 8.155e-05 15.628 0.2646 -0.15668415 7.34
103014 8.155e-05 15.628 0.2646 -0.15668415 7.34
103015 8.155e-05 15.628 0.2646 -0.15668415 7.34
103016 8.155e-05 15.628 0.2646 -0.15668415 7.34
103017 8.155e-05 15.628 0.2646 -0.15668415 7.34
103018 8.155e-05 15.628 0.2646 -0.15668415 7.34
103019 8.155e-05 15.628 0.2646 -0.15668415 7.34
103020 8.155e-05 15.628 0.2646 -0.15668415 7.34
103021 8.155e-05 15.628 0.2646 -0.15668415 7.34
103022 8.155e-05 15.628 0.2646 -0.15668415 7.34
103023 8.155e-05 15.628 0.2646 -0.15668415 7.34
103024 8.155e-05 15.628 0.2646 -0.15668415 7.34
103101 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103102 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103103 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103104 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103105 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103106 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103107 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103108 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103109 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103110 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103111 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103112 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103113 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103114 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103115 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103116 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103117 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103118 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103119 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103120 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103121 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103122 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103123 7.61e-05 15.1135 0.2668 -0.15382165 7.34
103124 7.61e-05 15.1135 0.2668 -0.15382165 7.34
110101 5.855e-05 14.7815 0.26995 -0.12082 7.34
110102 5.855e-05 14.7815 0.26995 -0.12082 7.34
110103 5.855e-05 14.7815 0.26995 -0.12082 7.34
110104 5.855e-05 14.7815 0.26995 -0.12082 7.34
110105 5.855e-05 14.7815 0.26995 -0.12082 7.34
110106 5.855e-05 14.7815 0.26995 -0.12082 7.34
110107 5.855e-05 14.7815 0.26995 -0.12082 7.34
110108 5.855e-05 14.7815 0.26995 -0.12082 7.34
110109 5.855e-05 14.7815 0.26995 -0.12082 7.34
110110 5.855e-05 14.7815 0.26995 -0.12082 7.34
110111 5.855e-05 14.7815 0.26995 -0.12082 7.34
110112 5.855e-05 14.7815 0.26995 -0.12082 7.34
110113 5.855e-05 14.7815 0.26995 -0.12082 7.34
110114 5.855e-05 14.7815 0.26995 -0.12082 7.34
110115 5.855e-05 14.7815 0.26995 -0.12082 7.34
110116 5.855e-05 14.7815 0.26995 -0.12082 7.34
110117 5.855e-05 14.7815 0.26995 -0.12082 7.34
110118 5.855e-05 14.7815 0.26995 -0.12082 7.34
110119 5.855e-05 14.7815 0.26995 -0.12082 7.34
110120 5.855e-05 14.7815 0.26995 -0.12082 7.34
110121 5.855e-05 14.7815 0.26995 -0.12082 7.34
110122 5.855e-05 14.7815 0.26995 -0.12082 7.34
110123 5.855e-05 14.7815 0.26995 -0.12082 7.34
110124 5.855e-05 14.7815 0.26995 -0.12082 7.34
110201 5.855e-05 14.804 0.2665 -0.1594719 7.34
110202 5.855e-05 14.804 0.2665 -0.1594719 7.34
110203 5.855e-05 14.804 0.2665 -0.1594719 7.34
110204 5.855e-05 14.804 0.2665 -0.1594719 7.34
110205 5.855e-05 14.804 0.2665 -0.1594719 7.34
110206 5.855e-05 14.804 0.2665 -0.1594719 7.34
110207 5.855e-05 14.804 0.2665 -0.1594719 7.34
110208 5.855e-05 14.804 0.2665 -0.1594719 7.34
110209 5.855e-05 14.804 0.2665 -0.1594719 7.34
110210 5.855e-05 14.804 0.2665 -0.1594719 7.34
110211 5.855e-05 14.804 0.2665 -0.1594719 7.34
110212 5.855e-05 14.804 0.2665 -0.1594719 7.34
110213 5.855e-05 14.804 0.2665 -0.1594719 7.34
110214 5.855e-05 14.804 0.2665 -0.1594719 7.34
110215 5.855e-05 14.804 0.2665 -0.1594719 7.34
110216 5.855e-05 14.804 0.2665 -0.1594719 7.34
110217 5.855e-05 14.804 0.2665 -0.1594719 7.34
110218 5.855e-05 14.804 0.2665 -0.1594719 7.34
110219 5.855e-05 14.804 0.2665 -0.1594719 7.34
110220 5.855e-05 14.804 0.2665 -0.1594719 7.34
110221 5.855e-05 14.804 0.2665 -0.1594719 7.34
110222 5.855e-05 14.804 0.2665 -0.1594719 7.34
110223 5.855e-05 14.804 0.2665 -0.1594719 7.34
110224 5.855e-05 14.804 0.2665 -0.1594719 7.34
110301 5.855e-05 14.5375 0.2724 -0.15384245 7.34
110302 5.855e-05 14.5375 0.2724 -0.15384245 7.34
110303 5.855e-05 14.5375 0.2724 -0.15384245 7.34
110304 5.855e-05 14.5375 0.2724 -0.15384245 7.34
110305 5.855e-05 14.5375 0.2724 -0.15384245 7.34
110306 5.855e-05 14.5375 0.2724 -0.15384245 7.34
110307 5.855e-05 14.5375 0.2724 -0.15384245 7.34
110308 5.855e-05 14.5375 0.2724 -0.15384245 7.34
110309 5.855e-05 14.5375 0.2724 -0.15384245 7.34
110310 5.855e-05 14.5375 0.2724 -0.15384245 7.34
110311 5.855e-05 14.5375 0.2724 -0.15384245 7.34
